-0.344771	0.396951	0.850626	0.804022	0.592548	0.0493677	-0.484439	0.700939	-0.52345	-265.36	-87.0919	568.878	
-0.435107	0.62558	0.64756	0.754094	0.646164	-0.117538	-0.491958	0.437178	-0.752895	-279.379	-88.6391	551.686	
-0.520805	0.809605	0.270748	0.732773	0.586676	-0.344755	-0.437955	0.0188474	-0.898797	-288.958	-86.3091	541.509	
-0.548568	0.831497	-0.0876713	0.74153	0.435393	-0.510458	-0.386273	-0.345031	-0.855419	-287.36	-77.7513	530.668	
-0.55554	0.762976	-0.330518	0.75383	0.294416	-0.587418	-0.350877	-0.575488	-0.738712	-278.036	-66.8928	521.887	
-0.537532	0.706559	-0.460254	0.773333	0.195464	-0.603117	-0.336175	-0.680124	-0.651471	-263.307	-56.656	508.336	
-0.51485	0.693409	-0.504098	0.780899	0.136707	-0.609514	-0.353729	-0.707457	-0.611863	-245.814	-49.6063	488.981	
-0.499212	0.724292	-0.475593	0.775405	0.128479	-0.618255	-0.386694	-0.677417	-0.625756	-226.125	-45.9167	466.398	
-0.487408	0.773577	-0.404985	0.756476	0.142465	-0.638316	-0.43609	-0.617483	-0.654629	-203.121	-43.9008	443.467	
-0.463535	0.823448	-0.327215	0.74818	0.165889	-0.642423	-0.474721	-0.542602	-0.69298	-176.692	-42.0169	422.74	
-0.428269	0.855938	-0.289747	0.747069	0.154976	-0.646429	-0.5084	-0.493308	-0.705815	-146.844	-38.9208	405.743	
-0.379814	0.885105	-0.268946	0.751865	0.125996	-0.647166	-0.538923	-0.448014	-0.713332	-115.138	-34.8751	393.945	
-0.332283	0.913004	-0.236669	0.757357	0.108732	-0.643885	-0.562135	-0.393195	-0.727597	-81.9978	-31.0102	386.45	
-0.271924	0.94295	-0.192101	0.764551	0.0904696	-0.638183	-0.584395	-0.320408	-0.745531	-47.8617	-27.5481	381.847	
-0.203226	0.966799	-0.154912	0.769714	0.0599638	-0.635567	-0.605176	-0.248403	-0.756342	-14.283	-25.128	381.613	
-0.140716	0.986588	-0.0827231	0.771446	0.0568967	-0.633746	-0.620539	-0.152996	-0.769103	19.1121	-24.2802	383.836	
-0.0744386	0.997183	0.00911239	0.762457	0.0628057	-0.643983	-0.642742	-0.040991	-0.764983	51.7314	-24.859	387.482	
-0.00819697	0.998168	0.0599061	0.760888	0.0451018	-0.647313	-0.64883	0.0402742	-0.759865	81.9513	-25.4145	395.591	
0.0560857	0.991881	0.114096	0.764437	0.0308535	-0.643959	-0.642254	0.123335	-0.756502	109.738	-25.9786	407.679	
0.118637	0.981109	0.152787	0.769143	0.00651617	-0.639042	-0.627969	0.193328	-0.753842	135.001	-26.9495	423.478	
0.18105	0.967909	0.17426	0.772248	-0.0301942	-0.634603	-0.60898	0.249466	-0.752934	157.268	-27.7692	441.689	
0.239843	0.937757	0.251158	0.778261	-0.0310718	-0.627171	-0.580334	0.345889	-0.737273	177.724	-29.2479	462.354	
0.305184	0.903144	0.301968	0.778755	-0.054183	-0.624982	-0.548092	0.425894	-0.719867	197.572	-32.3211	485.921	
0.360791	0.869706	0.336796	0.777316	-0.0808558	-0.623891	-0.515375	0.486892	-0.705213	214.497	-36.3157	510.241	
0.41749	0.817935	0.39582	0.774821	-0.092871	-0.625319	-0.474715	0.567757	-0.672531	229.142	-41.5575	535.806	
0.467479	0.778902	0.41805	0.768298	-0.124081	-0.627947	-0.437242	0.614742	-0.656439	240.184	-48.2432	561.646	
0.503093	0.752921	0.42426	0.765007	-0.159588	-0.623932	-0.402069	0.638461	-0.656283	246.574	-55.0204	586.9	
0.531584	0.717098	0.450753	0.765708	-0.179359	-0.617671	-0.362089	0.673492	-0.644437	249.786	-61.985	612.825	
0.557657	0.700029	0.446056	0.767143	-0.229404	-0.599051	-0.317031	0.676257	-0.664958	249.926	-69.163	638.058	
0.574562	0.696831	0.429295	0.768683	-0.279304	-0.575422	-0.281072	0.66061	-0.696128	246.37	-76.7323	660.883	
0.586715	0.674945	0.44744	0.773068	-0.302343	-0.557628	-0.241093	0.673076	-0.699175	238.909	-84.1652	681.48	
0.594925	0.656904	0.463171	0.775654	-0.318112	-0.545124	-0.210759	0.683573	-0.698792	228.537	-91.6207	699.281	
0.593521	0.64873	0.476308	0.780818	-0.320711	-0.536156	-0.195068	0.690134	-0.696896	215.106	-98.2874	714.107	
0.592718	0.615816	0.519077	0.786997	-0.305828	-0.535819	-0.171221	0.726108	-0.665922	199.593	-103.483	727.743	
0.586572	0.592534	0.552106	0.796529	-0.298744	-0.525633	-0.14652	0.748097	-0.647212	181.702	-107.554	740.151	
0.575285	0.582887	0.573826	0.808333	-0.297884	-0.507799	-0.125059	0.755977	-0.64254	161.122	-109.209	750.047	
0.54899	0.556774	0.623379	0.828915	-0.266964	-0.491557	-0.10727	0.786593	-0.608084	138.529	-108.721	756.294	
0.515271	0.543713	0.662466	0.851541	-0.237495	-0.46741	-0.0968085	0.804965	-0.585372	113.826	-105.455	758.875	
0.480598	0.527908	0.700235	0.872305	-0.205804	-0.443539	-0.0900397	0.823987	-0.559408	88.1448	-99.7774	757.131	
0.44767	0.51703	0.729563	0.888559	-0.165737	-0.427775	-0.100261	0.839766	-0.53361	63.0452	-92.0634	750.58	
0.417253	0.502377	0.757302	0.90054	-0.116547	-0.418857	-0.122167	0.856755	-0.501043	39.159	-83.5061	738.861	
0.377189	0.441357	0.8142	0.916539	-0.0516632	-0.396591	-0.132978	0.895841	-0.42401	16.7179	-74.3842	722.466	
0.329332	0.372834	0.867481	0.931785	0.0202354	-0.36244	-0.152688	0.927676	-0.340739	-3.62125	-65.6851	701.397	
0.294246	0.328118	0.897634	0.936732	0.0873111	-0.338976	-0.189602	0.940592	-0.281669	-21.702	-57.6017	676.825	
0.257925	0.234054	0.93738	0.940707	0.16041	-0.298891	-0.220326	0.958898	-0.178804	-36.502	-50.7343	650.754	
0.23579	0.130351	0.963015	0.937555	0.230247	-0.26072	-0.255721	0.964361	-0.0679213	-46.8785	-45.4659	624.232	
0.219854	0.0520287	0.974137	0.93114	0.286609	-0.225456	-0.290931	0.956632	0.0145664	-53.1412	-41.9821	597.861	
0.204476	-0.0194668	0.97867	0.923641	0.334915	-0.186315	-0.324151	0.942046	0.0864634	-55.7777	-39.6441	572.43	
0.194719	-0.0591985	0.979063	0.913252	0.375099	-0.158948	-0.357843	0.925091	0.127104	-54.7106	-38.1581	549.122	
0.190783	-0.0728926	0.978914	0.904691	0.400073	-0.146525	-0.380962	0.913579	0.142274	-49.7148	-36.6975	528.541	
0.192456	-0.0705362	0.978758	0.895693	0.420066	-0.145847	-0.400861	0.904746	0.144024	-40.7749	-35.3256	510.655	
0.199731	-0.0645579	0.977712	0.886444	0.437077	-0.152224	-0.417516	0.897102	0.144527	-27.8567	-34.0475	495.342	
0.215776	-0.0560688	0.974822	0.874992	0.45421	-0.167552	-0.433387	0.889126	0.147069	-11.7006	-33.3258	482.003	
0.232637	-0.0384201	0.971792	0.861461	0.471907	-0.187566	-0.451398	0.880807	0.142883	6.94099	-33.1749	470.055	
0.2501	-0.0186361	0.968029	0.847301	0.488033	-0.209511	-0.468534	0.872623	0.137849	27.5906	-33.5112	460.114	
0.275752	-0.0123357	0.961138	0.835711	0.497103	-0.233384	-0.474914	0.8676	0.147388	50.4662	-33.7762	453.135	
0.299031	0.0144295	0.954122	0.822379	0.503264	-0.26535	-0.484013	0.864007	0.138627	75.0809	-34.8159	449.202	
0.330003	0.04075	0.943088	0.80709	0.505975	-0.304276	-0.489588	0.86158	0.134087	101.67	-36.6302	448.564	
0.371662	0.0358487	0.927664	0.792757	0.507739	-0.337232	-0.483111	0.860759	0.160292	129.316	-39.2849	451.34	
0.417138	-0.00877531	0.90879	0.777381	0.521454	-0.351783	-0.470815	0.853227	0.224345	156.108	-42.6783	457.617	
0.464305	-0.0867847	0.881402	0.765764	0.539346	-0.350282	-0.444991	0.837593	0.316884	181.699	-46.4505	467.489	
0.51508	-0.166726	0.840759	0.757403	0.547742	-0.355392	-0.401275	0.819859	0.408417	205.567	-50.4321	480.982	
0.565265	-0.251021	0.785777	0.75002	0.552956	-0.362896	-0.343415	0.79449	0.500846	227.303	-55.5696	497.756	
0.610097	-0.342901	0.714269	0.737863	0.574326	-0.35453	-0.288663	0.74334	0.603419	246.982	-62.7682	519.506	
0.645853	-0.461968	0.607814	0.72638	0.616902	-0.302962	-0.235012	0.637181	0.734006	263.031	-71.4036	546.106	
0.689955	-0.574379	0.440488	0.707166	0.664742	-0.240864	-0.15447	0.477689	0.86484	275.129	-81.596	578.513	
0.740845	-0.644789	0.188084	0.670364	0.727235	-0.147386	-0.0417522	0.235276	0.971029	281.41	-93.2459	613.979	
0.760588	-0.637675	-0.121879	0.644611	0.764091	0.0249386	0.0772223	-0.0975375	0.992228	281.285	-105.319	650.47	
0.739106	-0.531086	-0.414306	0.649686	0.724444	0.230368	0.177797	-0.439446	0.880494	274.54	-115.314	686.118	
0.702123	-0.428316	-0.568812	0.674025	0.657339	0.337013	0.229556	-0.62003	0.75024	262.51	-123.081	715.335	
0.673685	-0.349	-0.651403	0.687391	0.619571	0.378956	0.271337	-0.70308	0.657305	249.249	-130.819	738.243	
0.661041	-0.310829	-0.682928	0.690998	0.606928	0.39261	0.292457	-0.731447	0.615994	236.617	-139.393	756.079	
0.652833	-0.29648	-0.697058	0.689738	0.613066	0.385219	0.313136	-0.732285	0.604731	223.848	-148.645	769.766	
0.649155	-0.292544	-0.702139	0.687042	0.621639	0.376191	0.326427	-0.726619	0.604538	210.73	-157.791	780.376	
0.641244	-0.26415	-0.720426	0.687746	0.614215	0.386947	0.340287	-0.743612	0.575537	196.53	-165.093	788.681	
0.625551	-0.2216	-0.748038	0.694779	0.594391	0.404928	0.354898	-0.773039	0.525791	181.159	-169.122	794.645	
0.603133	-0.173884	-0.778447	0.709724	0.562386	0.424263	0.364019	-0.808383	0.462608	164.756	-168.863	796.199	
0.571752	-0.12903	-0.810208	0.736549	0.515705	0.437641	0.361364	-0.846992	0.389895	148.459	-163.305	791.345	
0.533567	-0.0888664	-0.841068	0.774495	0.450861	0.443695	0.33978	-0.888157	0.309393	132.376	-153.383	779.342	
0.493886	-0.0636334	-0.867187	0.817172	0.374776	0.437899	0.29714	-0.924927	0.237098	118.075	-139.871	759.614	
0.467803	-0.0391766	-0.882957	0.851247	0.288702	0.438192	0.237747	-0.956615	0.168405	105.388	-125.291	733.439	
0.439118	-0.0349141	-0.897745	0.882896	0.201732	0.424008	0.166301	-0.978816	0.11941	94.5443	-110.407	703.308	
0.410195	-0.048293	-0.910712	0.906562	0.130381	0.40141	0.0993544	-0.990284	0.097262	85.0059	-96.3043	671.905	
0.386795	-0.0509843	-0.920748	0.9211	0.0691857	0.38311	0.0441695	-0.996298	0.0737218	76.2304	-83.3125	641.086	
0.355864	-0.0617748	-0.932486	0.934476	0.0127678	0.355775	-0.0100733	-0.998006	0.06227	68.2518	-71.153	612.396	
0.325139	-0.0581034	-0.943872	0.944096	-0.0373863	0.327515	-0.0543193	-0.997606	0.0426987	60.619	-60.2116	586.506	
0.298779	-0.0359008	-0.95364	0.950155	-0.0819963	0.300772	-0.088995	-0.995982	0.00961132	53.2335	-50.2463	563.544	
0.272873	-0.0238181	-0.961749	0.954304	-0.11983	0.273726	-0.121768	-0.992505	-0.0099699	45.3913	-41.0635	543.165	
0.246842	-0.0540171	-0.967543	0.956889	-0.144072	0.252166	-0.15302	-0.988087	0.0161245	36.1532	-32.8872	525.052	
0.214235	-0.106109	-0.970995	0.961597	-0.151634	0.22873	-0.17151	-0.98272	0.0695485	25.1438	-25.681	508.344	
0.174884	-0.107255	-0.978723	0.966632	-0.17023	0.191377	-0.187138	-0.979544	0.0739054	12.8278	-19.7696	491.445	
0.145045	-0.0528432	-0.988006	0.963921	-0.217672	0.153149	-0.223158	-0.974585	0.0193638	0.0202449	-15.8746	474.312	
0.117279	-0.0190558	-0.992909	0.954811	-0.272741	0.118012	-0.27306	-0.961892	-0.0137931	-13.3125	-13.9856	456.671	
0.0883884	-0.00956945	-0.996033	0.944429	-0.316999	0.0868532	-0.316577	-0.948369	-0.0189824	-26.6364	-13.743	440.391	
0.0718446	-0.00496797	-0.997396	0.930986	-0.358472	0.0688452	-0.357886	-0.933518	-0.0211302	-39.4574	-14.2982	428.344	
0.0603412	-0.0191504	-0.997986	0.924656	-0.375502	0.0631116	-0.37596	-0.926614	-0.00495159	-52.1533	-14.8045	422.97	
0.0516855	-0.0583913	-0.996947	0.925848	-0.37137	0.0697493	-0.374314	-0.926637	0.0348667	-65.2539	-14.5572	425.006	
0.0465169	-0.116784	-0.992058	0.930112	-0.357116	0.0856501	-0.364288	-0.92672	0.0920106	-79.0751	-13.4846	433.04	
0.0370787	-0.167689	-0.985133	0.938634	-0.332407	0.0919091	-0.342883	-0.928098	0.145074	-93.5056	-11.9192	446.987	
0.0185763	-0.174488	-0.984474	0.951238	-0.300101	0.0711373	-0.307859	-0.937803	0.160406	-108.165	-10.685	466.224	
-0.0053445	-0.10717	-0.994216	0.964254	-0.263908	0.0232626	-0.26488	-0.958566	0.10475	-122.145	-10.0843	488.804	
-0.022469	0.0244281	-0.999439	0.973467	-0.227121	-0.027438	-0.227669	-0.973551	-0.0186784	-133.637	-9.91157	514.472	
-0.0228648	0.17214	-0.984796	0.982691	-0.177197	-0.053791	-0.183767	-0.968995	-0.165113	-142.013	-11.7473	543.439	
-0.0165537	0.252343	-0.967485	0.988994	-0.138067	-0.0529343	-0.146939	-0.957728	-0.247285	-147.461	-14.7399	574.845	
-0.00407589	0.284612	-0.958622	0.994202	-0.101734	-0.0344331	-0.107328	-0.95322	-0.282553	-149.284	-18.7423	607.92	
0.023945	0.286314	-0.957824	0.998041	-0.0620236	0.00640874	-0.0575753	-0.956117	-0.287245	-146.994	-25.4415	642.483	
0.06007	0.259703	-0.963807	0.998109	-0.0271603	0.0548881	-0.0119243	-0.965297	-0.260849	-140.067	-33.5069	675.907	
0.106014	0.252254	-0.961825	0.99398	-0.000445084	0.10944	0.0271777	-0.967651	-0.250787	-129.246	-41.8487	707.931	
0.15714	0.262129	-0.952142	0.98546	0.0212662	0.168493	0.0644149	-0.964789	-0.254981	-115.921	-52.4018	738.844	
0.196097	0.257691	-0.946108	0.975202	0.0495768	0.215629	0.102471	-0.964945	-0.241584	-99.6511	-63.8257	766.33	
0.240004	0.25548	-0.936541	0.961099	0.0732187	0.26627	0.136599	-0.964029	-0.227973	-80.8886	-75.1142	790.74	
0.285248	0.261758	-0.922007	0.944045	0.0893607	0.317435	0.165483	-0.960978	-0.221625	-60.2442	-86.4004	811.267	
0.326246	0.262989	-0.907954	0.927027	0.0987802	0.36171	0.184815	-0.95972	-0.211575	-36.6657	-96.9377	827.498	
0.36724	0.267484	-0.890824	0.909303	0.0982017	0.404343	0.195637	-0.958537	-0.207164	-11.6247	-106.204	838.657	
0.409826	0.248514	-0.877646	0.888728	0.107844	0.445535	0.205372	-0.962597	-0.176668	15.9597	-113.773	843.82	
0.454449	0.212798	-0.864971	0.868912	0.107829	0.483047	0.196062	-0.971118	-0.135903	44.5626	-119.132	842.259	
0.499788	0.145829	-0.853771	0.848655	0.114567	0.51636	0.173115	-0.982643	-0.066501	73.873	-122.003	833.531	
0.541132	0.068334	-0.838145	0.830422	0.113591	0.545405	0.132476	-0.991164	0.00472079	102.589	-122.08	817.77	
0.576899	0.0157251	-0.816653	0.811531	0.102337	0.575252	0.0926192	-0.994614	0.0462762	129.198	-119.648	796.975	
0.594076	-0.0198531	-0.804153	0.802908	0.0753311	0.591297	0.0488379	-0.996949	0.0606924	152.823	-114.831	772.744	
0.60245	-0.0211397	-0.797864	0.798113	0.0241474	0.601999	0.00653899	-0.999472	0.031419	173.649	-107.728	746.844	
0.594812	-0.00205396	-0.803851	0.803057	-0.0428665	0.594334	-0.0356808	-0.999066	-0.0238491	191.501	-99.0832	720.109	
0.592512	0.0322012	-0.804907	0.802011	-0.117091	0.585696	-0.0753898	-0.992586	-0.0952056	206.677	-90.13	692.149	
0.581169	0.0541213	-0.811971	0.804071	-0.191762	0.562734	-0.125252	-0.979935	-0.154966	219.444	-80.7313	662.969	
0.565072	0.0539891	-0.823263	0.806665	-0.245497	0.537582	-0.173088	-0.96788	-0.182277	229.711	-71.9714	633.725	
0.548282	0.0231742	-0.835962	0.807421	-0.274996	0.521941	-0.217794	-0.961152	-0.169489	237.435	-64.1418	604.744	
0.533128	-0.0209552	-0.845764	0.80586	-0.291768	0.515204	-0.257567	-0.956244	-0.138665	241.89	-57.1159	577.198	
0.51544	-0.071452	-0.853931	0.808745	-0.28883	0.512332	-0.283252	-0.954696	-0.0910897	242.688	-50.8401	551.159	
0.49869	-0.121244	-0.858249	0.812926	-0.278115	0.511642	-0.300731	-0.952851	-0.0401318	239.734	-45.7822	526.711	
0.483743	-0.16288	-0.859911	0.816325	-0.270294	0.510419	-0.315571	-0.948885	0.00220945	232.678	-41.3935	503.438	
0.4592	-0.186563	-0.868511	0.828301	-0.263352	0.494507	-0.320987	-0.946473	0.0335986	221.282	-38.0023	481.377	
0.43663	-0.200456	-0.877014	0.833161	-0.277649	0.478256	-0.339378	-0.93952	0.045782	205.683	-35.5053	459.376	
0.402186	-0.234174	-0.885092	0.836569	-0.298788	0.459186	-0.371992	-0.925125	0.0757338	185.39	-33.9215	437.042	
0.366459	-0.257231	-0.894158	0.839637	-0.322617	0.436922	-0.400868	-0.910889	0.0977561	160.996	-33.9956	415.506	
0.319789	-0.279263	-0.905386	0.836258	-0.366009	0.408264	-0.4454	-0.887704	0.116492	133.108	-34.8389	395.381	
0.274889	-0.306281	-0.911374	0.833058	-0.397377	0.384808	-0.480026	-0.865016	0.145916	101.924	-36.935	378.083	
0.22491	-0.344757	-0.911335	0.827741	-0.425824	0.365364	-0.514038	-0.836532	0.189599	68.7243	-39.2596	365.202	
0.173601	-0.364099	-0.915025	0.82338	-0.456058	0.33768	-0.540261	-0.812042	0.220622	34.3507	-41.8063	357.455	
0.140048	-0.351515	-0.925635	0.820506	-0.482048	0.307199	-0.554194	-0.802518	0.220912	-0.250877	-44.6503	355.206	
0.0970047	-0.357113	-0.928997	0.821602	-0.498071	0.277248	-0.561723	-0.790168	0.245092	-35.5558	-47.5602	358.445	
0.0281096	-0.398461	-0.91674	0.831578	-0.499576	0.242634	-0.554671	-0.769169	0.317312	-71.2245	-51.0866	365.623	
-0.0382256	-0.409917	-0.911307	0.832087	-0.51803	0.19811	-0.553303	-0.75072	0.360893	-106.353	-54.1298	375.205	
-0.094902	-0.373307	-0.922827	0.829787	-0.541772	0.133822	-0.549928	-0.753055	0.361184	-139.32	-57.9953	389.227	
-0.137208	-0.305159	-0.942353	0.829869	-0.554822	0.0588313	-0.540799	-0.773962	0.329372	-168.533	-61.3848	406.581	
-0.170803	-0.266241	-0.94864	0.834576	-0.550849	0.0043291	-0.523718	-0.790978	0.316289	-192.571	-64.6182	425.571	
-0.198525	-0.308379	-0.930306	0.835868	-0.548892	0.0035708	-0.511744	-0.776909	0.366737	-211.43	-68.1315	446.387	
-0.202603	-0.405934	-0.89115	0.843572	-0.534495	0.0516813	-0.4973	-0.741283	0.45073	-224.846	-71.136	468.059	
-0.207206	-0.51114	-0.834135	0.853998	-0.51042	0.10063	-0.477202	-0.691503	0.542281	-234.376	-73.5547	492.219	
-0.19872	-0.563014	-0.802187	0.868148	-0.480924	0.122472	-0.454752	-0.672084	0.584354	-240.271	-74.6579	518.416	
-0.183253	-0.586396	-0.789009	0.884067	-0.44929	0.12858	-0.4299	-0.673978	0.600753	-242.837	-73.8638	547.253	
-0.158944	-0.538272	-0.827633	0.91237	-0.400371	0.0851699	-0.377211	-0.741577	0.554745	-242.82	-71.2746	579.616	
-0.148638	-0.45481	-0.878085	0.932841	-0.359146	0.0281113	-0.328152	-0.814941	0.477653	-239.098	-68.1854	613.352	
-0.132547	-0.338188	-0.931686	0.956488	-0.290092	-0.0307802	-0.25987	-0.895233	0.361927	-231.515	-64.895	649.489	
-0.108221	-0.233063	-0.96641	0.977571	-0.201542	-0.0608694	-0.180591	-0.95133	0.24965	-218.937	-62.3516	684.883	
-0.0749101	-0.179256	-0.980935	0.990504	-0.126971	-0.0524414	-0.115154	-0.975557	0.187068	-201.308	-60.8273	717.068	
-0.0268885	-0.182193	-0.982884	0.997964	-0.0615171	-0.0159012	-0.0575706	-0.98132	0.183479	-178.424	-60.2902	745.147	
0.0345182	-0.260199	-0.964926	0.999366	0.00261219	0.0350424	-0.00660036	-0.965534	0.260128	-151.933	-60.596	768.114	
0.0951943	-0.372841	-0.922987	0.995271	0.0528572	0.0812941	0.0184741	-0.92637	0.376114	-123.569	-60.5081	783.023	
0.150258	-0.475257	-0.86691	0.988246	0.0966344	0.118308	0.0275437	-0.874505	0.484197	-95.662	-59.9699	790.306	
0.195315	-0.576777	-0.793196	0.980547	0.130139	0.146814	0.0185436	-0.806448	0.590983	-69.7121	-58.2707	790.74	
0.223559	-0.673623	-0.704439	0.974669	0.152684	0.163311	-0.00245675	-0.723111	0.690701	-46.641	-54.9994	784.536	
0.238807	-0.753123	-0.612991	0.970166	0.158125	0.183677	-0.0414057	-0.638572	0.768425	-25.3942	-50.5001	771.635	
0.257276	-0.841388	-0.475241	0.961557	0.174133	0.212247	-0.0958314	-0.511582	0.853852	-6.93692	-46.2267	752.616	
0.258615	-0.934109	-0.246051	0.953592	0.20624	0.219299	-0.154108	-0.291347	0.944102	7.49563	-42.0719	729.735	
0.24672	-0.968096	0.0435765	0.949349	0.250476	0.189643	-0.194513	-0.00541884	0.980866	16.6602	-37.1689	704.178	
0.229151	-0.921537	0.313432	0.93723	0.295819	0.18455	-0.262794	0.251471	0.931486	22.3135	-33.2104	679.052	
0.196877	-0.800859	0.565547	0.917601	0.353659	0.181381	-0.345279	0.483242	0.804501	24.7036	-29.4871	654.979	
0.153561	-0.632575	0.759109	0.907761	0.393768	0.144504	-0.39033	0.666907	0.634696	24.4796	-24.7054	635.096	
0.101774	-0.465112	0.879369	0.901051	0.417689	0.116642	-0.421562	0.780495	0.461599	23.1282	-19.0098	618.603	
0.0504197	-0.335325	0.94074	0.896589	0.430126	0.105267	-0.439943	0.838159	0.322334	22.3362	-12.3868	603.995	
0.015399	-0.218159	0.975779	0.895096	0.437888	0.0837775	-0.445567	0.872135	0.202014	23.8168	-5.9216	590.684	
-0.0171898	-0.116685	0.993007	0.893371	0.444153	0.0676586	-0.44895	0.888298	0.0966039	27.2201	0.130059	576.314	
-0.0392026	-0.0472765	0.998099	0.889252	0.45388	0.0564287	-0.455694	0.889784	0.024242	33.0055	4.63501	559.63	
-0.0604651	0.0283169	0.997755	0.87763	0.477655	0.0396317	-0.475469	0.878066	-0.0537395	40.8797	7.38344	540.429	
-0.0801363	0.114142	0.990214	0.867869	0.496582	0.0129968	-0.490247	0.860426	-0.138862	49.4139	9.38257	519.924	
-0.110271	0.220442	0.969133	0.85368	0.520327	-0.0212178	-0.508952	0.824997	-0.245572	58.5801	9.69332	500.795	
-0.133488	0.374906	0.917387	0.836601	0.538852	-0.0984745	-0.531263	0.754349	-0.385587	69.4962	8.44439	483.11	
-0.164697	0.579782	0.797935	0.820713	0.529246	-0.215149	-0.547053	0.619445	-0.563011	81.9841	7.00604	469.272	
-0.212884	0.78481	0.582	0.812191	0.473254	-0.341081	-0.543128	0.400085	-0.738176	97.6782	5.20397	462.104	
-0.203455	0.922083	0.329151	0.830372	0.34062	-0.440931	-0.518699	0.183605	-0.834985	116.204	5.74013	455.198	
-0.177179	0.977333	0.115764	0.844591	0.211382	-0.491879	-0.505207	0.0106181	-0.86291	140.54	7.47453	453.297	
-0.130615	0.991358	-0.0111116	0.866455	0.108701	-0.487238	-0.481826	-0.0732738	-0.873175	170.298	8.7108	455.158	
